,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-16 17:00:00,0.0,21.237758438156533,10.2,0,0
2009-01-16 18:00:00,0.0,19.528699185415512,10.2,0,0
2009-01-16 19:00:00,0.0,18.204048886801278,10.2,0,0
2009-01-16 20:00:00,0.0,17.544174495665843,10.2,0,0
2009-01-16 21:00:00,0.0,17.208054163908177,10.2,0,0
2009-01-16 22:00:00,0.0,17.018155292830023,10.2,0,0
2009-01-16 23:00:00,0.0,16.89998185410721,10.2,0,0
2009-01-17 00:00:00,4637.265920568655,20.0,10.2,4637,0
2009-01-17 01:00:00,2410.241941829183,20.000000000000004,10.2,2410,0
2009-01-17 02:00:00,2456.7948244647464,20.000000000000007,10.2,2456,0
2009-01-17 03:00:00,2486.164164777286,20.0,10.2,2486,0
2009-01-17 04:00:00,2514.7830277314265,20.0,10.2,2514,0
2009-01-17 05:00:00,2542.963223962491,20.0,10.2,2542,0
2009-01-17 06:00:00,2570.718422026372,20.0,10.2,2570,0
2009-01-17 07:00:00,2598.0566029336296,20.000000000000004,10.2,2598,0
2009-01-17 08:00:00,2624.9854717622184,20.0,10.2,2624,0
2009-01-17 09:00:00,2600.609060378518,20.0,10.2,2600,0
2009-01-17 10:00:00,0.0,22.466048457712773,10.2,0,0
2009-01-17 11:00:00,0.0,25.546468989484353,10.2,0,0
2009-01-17 12:00:00,-1165.9784570881711,25.999999999999986,10.2,0,1165
2009-01-17 13:00:00,-1908.227749110912,26.000000000000004,10.2,0,1908
2009-01-17 14:00:00,-1552.081319448348,26.0,10.2,0,1552
2009-01-17 15:00:00,-558.8459582201579,26.000000000000007,10.2,0,558
2009-01-17 16:00:00,0.0,25.29515084750022,10.2,0,0
2009-01-17 17:00:00,0.0,20.98388206869494,10.2,0,0
